RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394976,10,"Phoenix, AZ",msa,AZ,143656,144042,144499,145394,146286,146960,147693,148379,149213,149925,150647,151363,152074,152769,153454,154129,154800,155453,156048,156654,157263,157945,158674,159303,159817,160269,160837,161442,161975,162639,163369,164316,164981,165662,166213,166934,167597,168333,168927,169627,170293,171073,171834,172716,173792,174832,175708,176410,177053,177950,179069,180407,182050,183777,,,192095,194945,197807,201774,205995,,216835,223181,230193,239793,250254,260283,270854,279527,287998,292220,293757,297769,302573,308115,309909,310529,309296,306621,303005,301487,298967,296809,294241,292861,292182,291982,291661,290288,288017,285077,281794,278736,274295,269847,265190,259434,253590,246186,241240,235979,230276,222747,215705,210216,202821,195385,188642,185366,181996,178531,174319,171191,168769,166769,164933,162213,162028,162204,162939,161860,160650,160339,159594,158903,156058,154043,151223,149924,148117,146381,144055,142273,141335,139793,138254,136466,135956,135799,135859,136072,136185,137534,138405,139731,140323,142974,146897,151137,154693,158038,161947,165515,168947,170964,173742,175610,178289,179913,181955,184811,188638,191715,194135,195799,196246,197817,199943,203144,204015,203605,203354,203584,203526,203572,203232,203550,204536,205871,206630,207309,209248,211238,213091,213831,215410,216797,218707,219716,220423,220983,222940,224744,226147,227135,228166,229126,229281,229894,230965,232710,234308,235109,235916,237284,239077,240398,241454,242551,244259,245188,246617,247888,249216,250001,251470,253784,256121,257956,259500,260844,262313,263805,265696,266916,267991,268984,270354,271630,272987,273836,274621,275403,276529,278399,280015,281659,283244,285277,287312,289379,292417,296557,299283,301033,303047,307521,312825,318161,323547,329741,337047,343448,352183,359048,371051,382582,395788,406162,414435,422201,428423,434518,440274,448951,458190,469689,478399,484731,482678,476466,467035,461781,456549,452881
394404,11,"Boston, MA",msa,MA,240990,242323,243609,245841,248070,250432,253522,257109,260970,264944,268928,272962,276421,279504,282568,285899,289113,292358,295731,299395,302996,307035,310875,314291,316722,318896,321275,323850,326460,329105,332024,335343,339143,344161,348888,353282,356399,359716,363255,367165,370811,373751,375472,377268,379389,381940,384525,387034,389633,392414,395255,398324,401080,403613,406204,408824,412278,415560,418828,421212,423402,426553,429628,433173,435973,437262,437923,437632,438859,439724,440487,439960,439391,437938,436928,436161,435355,434041,431039,428399,425020,422137,418848,416570,415123,414092,413415,412435,411476,410037,408462,406977,405459,403527,401375,399279,397249,394870,392599,390462,388665,386803,384666,382388,379583,376302,373237,370451,368441,366435,363896,361992,361010,361128,361128,360792,360293,359900,360106,361408,363058,364821,366018,367200,367909,368308,368006,367414,365467,363631,361906,361582,361068,359785,357878,356682,355659,355444,354315,353189,351239,349341,347476,346212,345087,344735,345145,346136,347250,347853,348654,349158,349534,350573,352334,354768,355953,358509,361756,366334,369681,371880,373685,375786,378781,381571,383839,385560,387377,388669,390173,392025,393995,395613,396631,397235,397277,396842,397076,398663,401638,404752,406921,407463,408350,409324,411344,412778,414115,415729,417225,418213,420065,422142,424690,427274,430207,432612,433451,433795,435483,437144,439928,441756,443755,445118,447036,449617,452119,454772,457603,458965,460848,462386,465716,467980,470681,473224,476702,479365,481883,483847,485357,486649,487423,488862,489780,491122,492444,493459,493127,492216,491380,491669,491843,492739,494343,495906,497320,498971,501804,503889,506487,507919,509139,509072,511212,516718,523832,531734,539120,546726,552984,559774,565764,572573,580716,591572,602289,610889,616586,621792,626635,631675,637487,645162,654221,664636,673160,679180,680499,679098,677526,676099,675216,673962
395057,12,"San Francisco, CA",msa,CA,365574,367549,370250,377655,387007,395686,403278,409456,416878,423753,431150,438808,445072,451258,458111,465868,472040,475988,479085,482129,484588,485858,486786,486327,485803,486007,487777,491579,495747,501654,507660,514045,519289,523302,527104,530379,533971,537662,541396,545198,547268,548942,550730,554616,559240,564928,570086,575827,583230,591642,602278,611900,621896,631325,641243,650552,660223,669518,679984,690629,701785,713583,725037,737385,749474,760487,768876,776634,784282,792449,798034,801700,803945,807529,811853,814162,813319,811780,809864,809213,806174,802695,800914,800610,802692,800062,797560,793950,790715,786684,782707,779205,774886,767967,760613,750075,742167,735847,729446,722201,712853,704224,694125,682865,671195,660678,649568,641370,629237,621459,613888,607647,601317,598522,596269,590689,583260,582532,587972,596602,603262,606542,607443,607836,609649,609085,605535,602805,598535,595492,590643,586025,582162,577569,574858,571347,566864,561092,558609,554195,552531,548508,547004,545528,543010,542732,542908,545773,551338,559781,566607,574373,580761,590149,600354,611506,626570,639842,655115,668628,684365,696470,706792,713917,722361,731787,743354,757107,767325,777545,780825,785378,784789,784471,783142,785272,789937,796684,804674,813333,820216,829666,839855,850081,857740,865176,871884,881439,893248,905174,912607,921327,934348,946453,949399,951762,953084,956366,950962,947612,945624,952115,957604,965088,970179,976322,981776,986944,992392,998351,1006072,1013408,1025417,1036537,1051429,1065605,1080703,1091907,1105199,1120315,1135327,1146941,1154842,1163746,1167878,1169183,1164576,1154167,1145324,1141045,1139756,1139426,1138651,1137884,1137449,1135138,1135274,1133562,1133742,1137120,1146394,1154397,1166287,1167468,1157719,1147422,1149836,1167583,1181945,1194646,1204804,1212465,1218515,1229399,1246180,1268989,1299760,1335558,1371718,1394202,1407195,1411613,1422115,1434173,1453284,1478041,1508620,1535472,1551053,1549729,1535532,1504980,1482397,1465591,1455861,1444267
395025,13,"Riverside, CA",msa,CA,144765,145510,146143,147427,148567,149750,150896,152267,153608,155050,156358,157681,159032,160132,161445,162746,164235,165687,167385,169373,171221,172874,174377,176036,177523,178803,179982,181298,182964,185197,187690,190781,193818,196799,199595,202130,204698,206704,209076,211965,215598,219245,222858,226831,230671,234896,238922,243126,246716,250864,255888,261607,267379,274371,282404,292282,300133,307427,312554,319818,325348,332130,337035,344828,350123,356047,360933,367412,373904,379769,384691,388614,392597,396368,400721,404293,407610,410504,412666,414479,415780,416664,416929,416579,416104,416440,415283,413172,409093,404914,400205,394238,387489,380604,374252,368304,362309,353907,342359,329134,316579,304990,292101,279655,268055,259761,250930,241846,232712,227722,223855,219865,214513,211348,208981,206683,203465,201654,202009,203781,206070,206766,207569,208318,209872,210296,210068,208520,208232,206925,207227,207205,207667,207111,206270,205006,204424,202903,201857,200613,199871,199101,198926,198672,198714,197971,197929,198349,199260,200538,201990,204525,207541,209803,211754,213966,217686,221175,225216,229286,234590,240035,245414,249178,254389,260807,267897,273156,277477,281887,284985,286727,288575,290319,291263,291862,291991,293385,294011,294936,295792,297017,298188,299897,301078,302654,303298,304796,306435,308209,309673,311478,313446,315124,316847,318514,320613,322020,323520,325155,326237,327494,328380,329860,331595,333166,335164,337589,339859,342636,343291,345269,346803,349737,351657,353656,356022,359597,362795,365634,368344,370568,372328,373356,374579,375357,376170,376493,378119,379284,381033,382016,382790,383163,383452,384030,384216,385804,386638,388958,389574,391172,392660,395077,396464,397420,399764,404466,410296,416048,422116,428624,434895,441491,448842,458388,470225,483546,498802,512764,524603,531692,536210,541189,550971,562425,575140,584137,591725,597040,596406,593280,587243,585382,583791,581866
394532,14,"Detroit, MI",msa,MI,136997,137298,137841,138840,139979,141092,142344,143466,144410,145196,146182,147233,148255,149077,149817,150499,151255,151969,152651,153357,154109,154805,155373,155957,156639,157246,157708,158005,158274,158681,158984,159398,159697,160188,160633,161122,161595,162065,162311,162688,163132,163669,163992,164334,164780,165408,165958,166496,167019,167391,167843,168130,168595,169014,169497,169972,170412,170885,171250,171639,172053,172325,172578,172790,173176,173392,173501,173688,174013,174364,174603,174825,175070,175327,175400,175284,175013,174675,174254,173688,173029,172282,171513,170616,169504,168339,167096,166115,164962,164007,162903,161945,160488,158775,157096,155801,154462,152865,150712,148052,145087,142102,138903,135259,132074,129873,127889,125010,120870,116800,113222,110787,108960,107277,106155,104833,103691,101928,100474,99113,98580,97789,97362,96960,97167,97621,97411,96977,96075,95276,94157,93053,91807,90958,90281,89646,89013,88284,87799,87550,87558,87583,87490,87285,87064,86836,87221,87675,88589,89562,90869,91802,92362,93075,93834,94598,95260,96387,97864,99494,101204,102995,104998,107030,109028,110764,112305,113894,115552,117081,118305,119363,120360,121582,122553,123079,123098,123175,123545,124088,124783,125675,126694,127655,128345,128935,129320,129641,129722,129912,130269,131053,131912,132962,133680,135165,136533,138020,138862,139385,140065,140864,141721,142462,143422,144658,146055,147398,148896,150213,150885,151389,151966,152733,153693,154633,156147,157782,159572,161254,162621,163731,164416,164915,165663,166364,167272,168235,169286,170314,170945,171564,172440,173273,173819,173861,174013,174153,174495,174875,175859,177051,179016,180574,180921,180052,179850,181396,184065,187034,190005,192959,195286,197734,199935,202106,204895,208528,212253,215484,217663,219783,220825,222470,224799,227539,230361,233164,235679,237534,237643,237214,236696,236905,237335,237628
395078,15,"Seattle, WA",msa,WA,222405,223458,224315,225991,227641,229020,230515,231551,232458,233221,234156,235411,236790,238263,239715,240955,241775,242644,243396,244494,245209,246246,247074,248372,249321,250410,251355,252232,252860,253266,253804,254570,255275,256028,256648,256888,257633,258347,259889,261140,262841,264258,265635,267156,268543,269960,270868,272269,273967,275865,277573,279610,282261,285478,288322,290922,293296,295656,298249,301207,304559,307245,310593,314387,318939,324277,329991,336466,341731,346534,351045,355607,359010,363610,368190,374104,379390,384558,389506,393870,397477,400659,402507,403405,403721,405191,408437,412507,415247,416624,416759,417642,417724,415982,412911,410211,408068,405432,402434,398612,394550,389929,385935,380856,375985,371301,367219,362539,358269,353688,349342,343466,338653,334573,332435,330422,328824,327801,327521,327309,325534,323960,322294,322850,323376,322551,319911,316041,312820,308821,305299,302019,299768,298278,295976,293638,289203,286180,282879,280748,278047,275518,273461,271502,270203,268162,267684,267718,269919,272718,275912,278276,280396,283040,286345,289246,291326,294781,299019,304179,308578,312149,315861,319231,322511,325041,327249,330001,333425,336538,338009,338863,339231,341685,343031,344051,343992,345439,347529,350798,354748,357955,360999,363053,366203,368290,370608,373675,376911,380121,383356,387058,390711,395401,400250,405134,408715,411840,414951,417459,419994,422433,426608,431810,437455,443170,448173,453517,458022,462514,466864,470724,474203,478705,483039,488983,495792,504035,511678,516924,519806,520427,519472,519026,520473,522076,523503,523657,524712,524214,523788,521822,520871,519532,519484,520454,521720,523282,526868,532776,540024,546122,552310,556811,556957,556506,558403,566745,576485,587674,597453,604893,612461,620378,630044,640960,653647,672067,688518,702647,711521,719698,731276,743457,757845,771404,789881,809004,818580,816472,809027,801380,796974,792440,793925,782874
394865,16,"Minneapolis, MN",msa,MN,156441,157224,157810,159200,160494,162010,163604,166124,168389,170690,172244,174203,175976,177665,179459,181360,183098,184782,186560,188715,191000,193412,195545,197229,198552,199664,200784,201847,203458,204959,206645,208066,209632,211146,212700,214474,216194,217797,219313,220821,222440,223878,225410,226865,228456,229862,231383,232863,234277,235777,237211,238990,240731,242662,244335,245856,247342,248666,249753,250854,252375,254074,255387,256944,258568,260245,261396,262169,263099,263977,265093,265841,266324,266667,266925,267432,267743,268259,268242,268047,267319,266801,266136,265878,265741,265782,265436,264904,264140,263384,262212,261177,259955,258957,257374,255362,252914,250085,247484,245264,243631,242371,240708,238201,235218,232176,229510,226951,224456,222087,219401,217301,216195,215995,215983,215948,215511,214736,213813,213486,213467,213908,214778,215623,216174,215829,214960,213158,210687,208098,205964,203506,201395,198934,197563,195783,194137,192199,190420,188943,187546,186294,184945,183504,182497,182040,182785,183690,184703,185871,187186,188700,190179,191969,193818,195605,197526,199060,200716,202165,204679,206947,209334,211255,213159,214845,216245,217453,219106,221292,224250,226561,227915,228130,227911,227252,226452,225682,225434,225892,226594,228615,230625,232700,233423,233554,233756,233928,234476,234827,235679,236870,238735,240918,242925,244335,244681,244877,245328,246424,247383,248451,249574,250979,252376,254068,256051,258234,260045,261258,262065,262529,263231,263918,265274,267188,269613,272170,274362,276213,277442,278194,278786,279843,281071,282423,283606,285130,286703,288080,288537,288941,289325,290034,290450,290727,291508,292609,293993,295628,297026,298481,299675,301003,301804,302331,303175,305386,308459,312400,316216,319711,323241,326203,329524,331933,335940,340716,346594,350739,353592,355413,357659,360699,363642,367135,370585,374579,377842,379708,379723,378499,377679,378015,378422,378393
395056,17,"San Diego, CA",msa,CA,239280,240594,241997,245117,248069,251919,255902,260174,263903,267147,270594,273524,276088,279343,283672,288947,293180,296188,298344,300594,303285,306185,309108,311252,313504,315707,318799,322366,326816,331531,337226,343156,349264,355480,361079,367331,372336,377234,382356,387835,394000,398847,405119,410431,417474,423429,429522,430921,435948,443555,454615,463576,472817,488636,503112,516686,526265,536379,544135,550925,554835,558699,565582,574247,582823,585623,586688,587921,589040,589790,589908,590067,592025,591577,592069,591283,593226,592433,589417,584718,580907,578263,577153,575331,574021,571595,565413,559418,552912,548925,543384,540008,534891,530269,523803,519550,512906,504764,495573,488767,480398,471813,461271,451487,439648,430038,421172,415525,410262,407433,405920,400764,397881,391544,391055,387851,389411,389971,394541,398420,402192,403985,406408,410814,411570,411361,408292,406144,402611,397883,394242,393117,392487,391677,388769,387289,385503,384912,383041,379134,375267,372422,371747,370674,371787,372973,374231,373745,374568,377416,380123,382657,384725,388177,392227,400086,406975,413798,420035,427162,434222,442817,451796,460341,464433,467020,470033,473646,480294,488238,489168,487348,483198,482964,483257,480377,480676,481472,486247,488335,488878,489642,494831,498656,502594,502664,501634,502315,504823,509709,513507,518700,526903,530347,529599,528997,530417,533858,532118,534448,537415,543915,547281,550100,550184,553368,557441,562902,568141,571964,573282,574103,576464,581940,585422,589379,595395,601941,606075,605790,605064,606074,608035,611105,612231,614609,615534,615128,611271,608905,608604,611779,613592,615648,618167,620342,621016,621664,623764,626361,629480,632991,639102,643285,646410,646754,650709,657990,668916,680772,693811,705209,715379,724303,735264,750264,772741,798472,823954,839597,850170,855293,863330,875250,896866,918405,943107,963610,977447,976632,964394,952524,944962,939436,934998,927627
395148,18,"Tampa, FL",msa,FL,106752,106990,107293,108008,108822,109641,110341,111119,111953,112753,113532,114329,115101,115943,116703,117589,118371,119190,120037,120907,121843,122736,123658,124655,125677,126642,127638,128692,129767,130789,131782,132881,133920,134933,135930,137074,138257,139491,140696,142037,143408,144705,146044,147384,148805,150308,151675,153083,154211,155483,156946,158632,160472,162544,165078,167866,170639,172969,175157,177362,179862,182684,185777,189616,193364,197436,201552,206004,210836,214871,218693,221879,224910,228077,231839,236263,239440,241802,242891,244569,245085,244818,243457,241296,240193,239491,239204,238576,237466,235459,232246,228630,225289,221683,218769,215131,211809,207643,204107,200653,197325,194163,190947,187583,184151,180561,176535,172720,169434,166512,163912,160861,158384,155899,154030,151856,150016,148460,147939,147317,147215,147045,146960,146721,146463,146051,145067,143794,142155,140593,138841,137503,135833,133862,132052,130202,128772,127164,125901,124773,124094,123956,123911,123754,123229,123163,123332,123793,124163,124654,125441,126405,127208,128115,128792,130046,131464,133186,134557,135855,137590,139500,141708,143599,145552,147427,149107,150560,151295,152216,153175,154197,155153,155814,156477,156625,157172,158368,159850,161341,162211,163308,163802,164689,165144,166151,167035,168092,169295,170655,171991,173577,175273,177330,179014,180482,181807,182851,184052,185288,186751,187805,189553,191377,193132,194059,194909,196592,198285,200045,201349,202935,204226,205506,206852,208223,209559,211229,213277,215158,216331,217294,218114,219238,220546,221930,223349,224983,226644,227441,227810,228160,228771,229088,229663,230117,230604,231111,232151,233234,234539,235924,237752,239459,240628,241809,243173,245863,248716,252005,255911,260125,264863,269198,273734,278230,283652,291820,301393,310774,318698,325322,332259,338079,346131,353940,364453,375710,386845,395138,399574,402149,403360,403614,403242,402392
394530,19,"Denver, CO",msa,CO,202799,204160,205341,207949,210403,212999,215424,218100,220883,223630,226389,228984,231667,234061,236546,238867,240961,242658,244421,246171,247718,248937,249979,250720,251026,251550,252474,253575,254620,255411,256228,256592,256991,257434,257989,258257,258261,258322,258794,259086,259014,258794,258832,259001,259271,259552,260316,261032,261472,261591,261792,262430,263137,263884,264511,265170,265305,265633,265848,266762,267612,268188,268588,268932,269635,270125,270752,271228,271553,271992,272374,272946,273452,273648,273853,273897,274428,274777,274814,274879,274277,273665,272833,272563,272295,271518,271105,271002,271517,271899,272174,272123,271394,270222,268701,266800,265281,263989,263184,262340,261406,260713,259352,258177,257224,256630,255937,254989,254127,253772,253751,253711,253716,253561,253163,252809,252578,252752,252824,253110,253960,255284,256318,256528,256077,255117,254012,252653,251299,249928,248905,248070,247368,246406,245430,244756,243638,242881,242121,241937,241880,241853,241907,241892,242123,242614,243209,244289,246081,248401,250706,252323,254066,255902,258031,260006,262327,265016,267833,270102,271982,273997,276564,279335,281767,283681,285390,287670,289711,292071,293571,295242,296993,298863,300848,302160,304019,306270,309287,312606,316672,320968,324965,328492,331536,334568,337266,340516,343963,347832,351557,355473,358557,362009,365299,368764,371422,373308,375456,377544,379612,381813,384620,387887,391327,395020,398707,401834,404030,405847,406940,408046,409870,412558,415406,418715,421557,424353,426608,429406,432135,434539,436549,438488,440737,442908,445467,446807,447901,449137,450309,451231,450751,450589,450224,450573,451010,451793,452732,454630,457539,459783,461707,463250,464740,465794,467295,470604,475212,480733,486686,492951,499548,506729,514831,524027,536225,550058,564282,574604,582088,588621,596561,606200,616590,628387,641933,654586,663523,664715,660194,653416,649728,648431,647413,644586
395121,20,"St. Louis, MO",msa,MO,116416,116643,116918,117512,118111,118761,119491,120332,121141,121914,122840,123638,124132,124437,124883,125649,126470,127305,128092,128740,129458,130186,131015,131858,132621,133376,134002,134638,135310,136079,136914,137642,138410,139208,140094,140883,141639,142387,143092,143775,144554,145465,146384,147348,148432,149648,150600,151541,152282,153018,153594,154217,155084,155960,156962,157734,158345,158878,159502,160299,161044,161711,162403,163103,163971,164748,165536,166330,167184,168043,168808,169557,170220,170885,171438,171989,172478,172897,173288,173507,173759,174055,174461,174718,174895,174871,174918,174950,175001,175065,175056,174939,174665,174286,173774,173245,172680,172429,172068,171385,170614,169851,169403,168862,168344,167629,166834,165947,165172,164609,164390,164069,163477,162531,161612,160827,160161,159839,159927,160205,160392,160048,159765,159750,159947,159767,159180,158411,157611,156603,155625,154511,153481,152576,151731,150927,149983,149217,148303,147308,146410,145552,144752,143919,143354,142961,142984,143344,143884,144112,144009,143861,143837,143636,143722,143847,144629,145054,145524,145839,146257,146633,146729,146879,146828,147090,147087,147200,146927,146916,147012,147618,148608,149605,150348,150645,150772,150882,150963,151150,151118,151430,151783,152565,153158,153760,154143,154549,154903,155268,155543,156106,156618,157313,157812,158390,158992,159680,160361,160797,161333,162109,163083,163802,164397,165068,165835,166569,166997,167476,167955,168748,169641,170432,170967,171427,172000,172580,173346,173942,174561,174871,175418,176066,176659,177440,178198,179215,180342,181604,182510,182844,182996,183082,183221,183300,183547,183950,184409,185276,186068,187018,187436,188027,188176,188900,190111,192087,194275,196447,198670,200753,202853,204728,207122,209744,213214,216997,220665,223083,224426,225408,227090,229380,232258,235622,239306,242169,244685,246077,246933,247188,247585,248855,249944,250650
394358,21,"Baltimore, MD",msa,MD,157472,157653,157989,158630,159362,160052,160640,161356,162038,162800,163335,163931,164459,164947,165338,165982,166703,167672,168582,169727,170846,171830,172677,173584,174710,176033,177293,178577,180149,181984,183895,185739,187556,189419,191250,193171,194913,196622,198325,200327,202424,204887,207489,210241,212854,215448,217996,220605,223000,225319,227565,230566,234285,238382,242076,246566,251002,255600,259761,263703,267333,270001,273315,277499,282522,287992,293811,300147,304852,309125,312169,315745,318556,321703,324712,328429,331837,335030,337359,338560,339691,340187,340192,339717,339674,340229,340766,341182,341394,341461,341130,340963,340542,339796,337511,335098,333158,332386,331751,330008,327775,324953,321737,318189,314812,311891,309582,306926,304341,301892,299610,296992,293836,291474,289749,288725,287191,285945,284782,283998,283505,283133,282975,283334,284002,284108,283095,280627,277985,275355,272902,270254,268114,266838,266136,265020,264027,263035,261696,260066,258417,257394,256293,255507,254551,254390,254666,255447,255886,255915,255845,255619,255639,255774,256458,256919,257771,258756,260571,262109,263814,265138,266502,267365,268452,269623,271598,272997,274182,274755,275032,275697,275491,275259,274330,274020,273422,273127,272855,272901,272933,273049,273319,273166,273242,272858,272560,272093,272453,272724,272688,273028,273624,274803,275239,276257,277235,277793,278320,278420,279478,280087,281422,282565,283767,284378,284943,286173,286904,287457,286899,286597,286682,287369,288647,290015,291319,292371,293608,294615,295356,295689,296321,296890,297446,297548,298050,298259,298912,299489,300026,300367,300556,300579,300765,300600,300379,299995,300157,300779,301695,302167,303018,303508,304131,304793,306577,309314,312476,316038,319619,323483,326327,329743,333159,337193,340739,344916,349188,352761,355036,356698,359137,361499,364562,367901,371939,375744,378657,380841,382401,383541,384187,385150,386343,387048
